Comment Id;Date / Time;Message;Likes;Comments
10157361185413044_10157361230368044;24.06.2019 12:26;MAD Ball,terror,System of a down,foo Fighters,Bongo Kidz;4;1
10157361185413044_10157361230388044;24.06.2019 12:26;Judas Priest;1;0
10157361185413044_10157361233923044;24.06.2019 12:26;DJ BOBO;5;0
10157361185413044_10157361233948044;24.06.2019 12:26;Calico, Lass Dass, Ärzte, System of a Down, Knorkator, Gutalax;3;0
10157361185413044_10157361233978044;24.06.2019 12:26;"Rammstein, guns n roses, marilyn manson 
System of a down

AIRBOURNE 🤘😉";0;0
10157361185413044_10157361234013044;24.06.2019 12:26;Witherfall;0;0
10157361185413044_10157361236228044;24.06.2019 12:26;annisokay;0;0
10157361185413044_10157361237683044;24.06.2019 12:26;GUANO APES!!🤘🏽🐵🤘🏽;0;0
10157361185413044_10157361237773044;24.06.2019 12:26;Rammstein;1;1
10157361185413044_10157361237778044;24.06.2019 12:26;Driven Under 🤘🏻🤘🏻🤘🏻🤘🏻;1;0
10157361185413044_10157361241333044;24.06.2019 12:26;Volbeat / A Day To Remember/  Good Charlotte / Unantastbar;38;0
10157361185413044_10157361241398044;24.06.2019 12:26;Gojira, Jinjer, A7X, Scars on Broadway, Machine Head;0;0
10157361185413044_10157361241413044;24.06.2019 12:26;Volbeat;1;0
10157361185413044_10157361241473044;24.06.2019 12:26;Torsofuck;0;0
10157361185413044_10157361241483044;24.06.2019 12:26;Engst roger betontod massendefekt Onkel;0;0
10157361185413044_10157361249008044;24.06.2019 12:27;Septris;2;0
10157361185413044_10157361249148044;24.06.2019 12:27;MAXIMUM THE HORMONS!;1;0
10157361185413044_10157361252758044;24.06.2019 12:27;Iron Maiden😍;0;1
10157361185413044_10157361259868044;24.06.2019 12:27;LANDMVRKS;1;0
10157361185413044_10157361259903044;24.06.2019 12:27;Rammstein, Helvetica, Callejon, (WBTBWB) We butter the bread with butter, Five finger death punch. 🤘🤘;2;0
10157361185413044_10157361259943044;24.06.2019 12:27;"Rise of the northstar
Deeznut
Skillet
Korn 
Alice in chains";5;0
10157361185413044_10157361259983044;24.06.2019 12:27;Thrice;0;0
10157361185413044_10157361263548044;24.06.2019 12:27;Mindcolision;3;0
10157361185413044_10157361263553044;24.06.2019 12:27;Disturbed, Rammstein, Powerwolf, Booldhound Gang, Metallica, Die Ärzte, Marylin Manson, Billy Talent, Bad Religion, Alien Ant Farm,;0;0
10157361185413044_10157361263578044;24.06.2019 12:27;Volbeat / good charlotte / Billy talent / ärtze /;2;0
10157361185413044_10157361263713044;24.06.2019 12:27;Rammstein!!!;4;0
10157361185413044_10157361263733044;24.06.2019 12:27;Kontrust, Hollywood Undead, Exit Eden, Ankor, The Charm The Fury;2;0
10157361185413044_10157361263828044;24.06.2019 12:27;Skid Row, Broilers, Die Ärzte, Clawfinger, Green Day, The Offspring, Steel Panther, 69 Eyes;0;0
10157361185413044_10157361263968044;24.06.2019 12:27;Jennifer Rostock, Vader, Heilung, The Algorithm;0;0
10157361185413044_10157361264018044;24.06.2019 12:27;Bodycount... The Rumjacks.. Ärzte;0;0
10157361185413044_10157361264148044;24.06.2019 12:27;Iron maiden, alice cooper;0;0
10157361185413044_10157361264248044;24.06.2019 12:27;🍻🍻🍻XII Gallon Overdose🍻🍻🍻;6;0
10157361185413044_10157361264368044;24.06.2019 12:27;Ghost!!;0;0
10157361185413044_10157361264528044;24.06.2019 12:28;Jinjer;0;0
10157361185413044_10157361264563044;24.06.2019 12:28;Rammstein, Die Ärzte, Eclipse, Freedom Call, Trivium, Schandmaul..;1;0
10157361185413044_10157361268593044;24.06.2019 12:28;Tool;0;0
10157361185413044_10157361268673044;24.06.2019 12:28;Nightwish, Parkway Drive, Xandria;0;0
10157361185413044_10157361268708044;24.06.2019 12:28;Egal, bin eh besoffen.;0;0
10157361185413044_10157361268978044;24.06.2019 12:28;Hatebreed,Inflames ,machine head....;1;5
10157361185413044_10157361268993044;24.06.2019 12:28;PALEFACE als local support;1;0
10157361185413044_10157361271183044;24.06.2019 12:28;Rammstein;0;0
10157361185413044_10157361272873044;24.06.2019 12:28;"Panic at the disco 
Neck Deep 
Paramore 
Code orange 
Stick to your guns 
Malevolence 
Turnstile 
Converge
Full of hell";5;0
10157361185413044_10157361273033044;24.06.2019 12:28;"Mallory Knox
The Bottom Line
Neck Deep
FEVER 333
BRING ME THE HORIZON
New Found Glory
The Nutcutters";1;0
10157361185413044_10157361273088044;24.06.2019 12:28;"battle beast
d‘artagnan
cradle of filth
forge
saitenstreich
eisbrecher
feuerschwanz
cultus ferox
tanzwut
equilibrium
windrose";7;5
10157361185413044_10157361273133044;24.06.2019 12:28;"Hämatom
Dropkick Murphys
Volbeat";0;0
10157361185413044_10157361273483044;24.06.2019 12:28;RAMMSTEIN;3;0
10157361185413044_10157361273493044;24.06.2019 12:28;"Rammstein
Parway Drive
Arch Enemy
Jinjer
Escape from Wonderland";1;0
10157361185413044_10157361273538044;24.06.2019 12:28;"Children of Bodom
Epica
Turilli Lione Rhapsody
Rammstein
Trivium 
Sum 41
Billy Talent 
Arch Enemy 
Bullet for my Valentine
Zebrahead
Green Day
Die Ärzte
Slipknot";1;0
10157361185413044_10157361277133044;24.06.2019 12:28;Body Count, Bad Religion, Skindred;0;0
10157361185413044_10157361277598044;24.06.2019 12:29;"Soilwork
Soil
Ghost
In Flames
Trivium
Any Given Day
Dark Tranquility
Starset";17;1
10157361185413044_10157361277883044;24.06.2019 12:29;Backstreet Boys;0;0
10157361185413044_10157361281708044;24.06.2019 12:29;"Rammstein
Tenacious d
Gojira
Ghost
The devil and the almighty blues
Witchcraft
Fire down below
Allegaeon
Psychostick
Alestorm
Fleshgod apocalypse
White stripes
Placebo
Franz ferdinand
Black label society
Kadavar
Radio moscow
Annihilator
Red fang
Testament
Queens of the stone age
Lynyrd skynyrd
Powerwolf
Korn
Týr
Sepultura
Kaiser franz josef
Godsmack
In extremo
Body count

Und noch ein paar mittelalter rock bands";20;1
10157361185413044_10157361281768044;24.06.2019 12:29;parkway drive, bring me the horizon, architects, beartooth, billy talent, bury tomorrow, rammstein, fever 333, while she sleeps, amity affliction;8;0
10157361185413044_10157361281918044;24.06.2019 12:29;Schandmaul, In Extremo, Fiddler's green;1;0
10157361185413044_10157361285753044;24.06.2019 12:29;Rammstein, in Extremo, Volbeat, five finger, pro-pain, slipknot,korn.......;3;0
10157361185413044_10157361285778044;24.06.2019 12:29;eskimo callboy, unantastbar, coldrain,  any given day, parkway drive , five finger death punch, krawallbrüder;0;0
10157361185413044_10157361285918044;24.06.2019 12:29;the bloodhound gang;1;0
10157361185413044_10157361286068044;24.06.2019 12:30;Die toten hosen, parway drive, slipknot, slayer, volbest, ärzte, betontod, rammstein;18;0
10157361185413044_10157361286168044;24.06.2019 12:30;I Prevail;2;0
10157361185413044_10157361286203044;24.06.2019 12:30;Arch Enemy, Metallica, Rammstein, Iron Maiden, Vollbeat, System of a down;1;0
10157361185413044_10157361286318044;24.06.2019 12:30;Nightwish;0;0
10157361185413044_10157361286433044;24.06.2019 12:30;children of bodom;0;0
10157361185413044_10157361290103044;24.06.2019 12:30;volbeat, rammstein, rise against, blink 182, offspring, sum41, marilyn manson, system of a down, green day, die ärzte, limp bizkit;14;2
10157361185413044_10157361290168044;24.06.2019 12:30;PLACEBO;0;0
10157361185413044_10157361290378044;24.06.2019 12:30;Varg, Satyricon, Waldgeflüster, Uada, Saor, Schammasch, Darkspace;0;0
10157361185413044_10157361290388044;24.06.2019 12:30;Wie wärs mit bands die alle prmiere haben bei euch, und nicht alle jahre das selbe;3;0
10157361185413044_10157361290643044;24.06.2019 12:30;Rammstein, Get the Shot, Royal Blood und Irony Of Fate (usem Kanton fürä Kanton 🐻);1;0
10157361185413044_10157361290648044;24.06.2019 12:30;Du weisst das Slipknot dieses Jahr scho war?;0;0
10157361185413044_10157361290693044;24.06.2019 12:30;Betontod;0;0
10157361185413044_10157361294583044;24.06.2019 12:31;"Any Given Day
Chelsea Grin
Whitechapel
Make them Suffer
Bless the Fall
Suicide Silence
Burry Tomorrow
A Day to Remember
Heaven Shall Born
Korn
Green Day
Billy talent
Rammstein
The Devil wears Prada 
Bring me the Horizon
Disturbed
Crown the Empire

Linkin Park (Wär zu schön um wahr zu sein.. aber leider nicht möglich):/
- Deshalb Mike Shinoda

Zu viele!!!";3;0
10157361185413044_10157361294638044;24.06.2019 12:31;System of a Down, Korn, die Ärzte, Billy Talent, the Blooshound gang;1;0
10157361185413044_10157361294648044;24.06.2019 12:31;Napalm death / misery index / nostromo / rise of the north star / hatebreed / kraanium;1;0
10157361185413044_10157361294658044;24.06.2019 12:31;Betontod und böhse onkelz;1;0
10157361185413044_10157361294748044;24.06.2019 12:31;Smash hit Combo 🤘;0;0
10157361185413044_10157361295623044;24.06.2019 12:31;ZiRKA logischerweise!;4;0
10157361185413044_10157361298563044;24.06.2019 12:31;René Renfer in flames isch soooooo hüfig i de schwiiiiz da gäbts sicher bessers 😜;0;0
10157361185413044_10157361298673044;24.06.2019 12:31;Pierce the Veil🥰🥰🥰;0;0
10157361185413044_10157361298788044;24.06.2019 12:31;"Stone sour
Motionless in white
Sixx: a.m.
Drowninh pool
Etc. einfach nicht immer wieder die gleichen bitte🙈😅";0;0
10157361185413044_10157361298923044;24.06.2019 12:31;billy talent, a day to remember, flyleaf, soilwork, hollywood undead, onkelz, kraftklub, avenged sevenfold, skillet, deftones, rammstein, rise against,;0;0
10157361185413044_10157361298973044;24.06.2019 12:31;fear and loathing in las vegas;0;0
10157361185413044_10157361299058044;24.06.2019 12:31;RAMMSTEIN !!!;0;0
10157361185413044_10157361299148044;24.06.2019 12:31;Airbourne🤘🤘🔥🔥🔥;0;0
10157361185413044_10157361299278044;24.06.2019 12:31;Arnaud vergiss Sullivan King ned xD;1;0
10157361185413044_10157361299333044;24.06.2019 12:31;Shery Scofield ....ez abr....;0;0
10157361185413044_10157361299368044;24.06.2019 12:31;"In this moment
Arch enemy
Architects
Bullet for my valentine
Our last night
Parkway drive";20;0
10157361185413044_10157361299373044;24.06.2019 12:31;Volbeat;0;0
10157361185413044_10157361299393044;24.06.2019 12:31;Pierce The Veil;0;0
10157361185413044_10157361299478044;24.06.2019 12:31;Robin Schierholz ja war dabei, wäre toll nochmal zu hören;0;0
10157361185413044_10157361299513044;24.06.2019 12:31;😉;0;0
10157361185413044_10157361303398044;24.06.2019 12:32;Green Day 🤞🏽🤞🏽;0;0
10157361185413044_10157361307063044;24.06.2019 12:32;Rammstein, Foo Fighters, Metallica;0;0
10157361185413044_10157361307108044;24.06.2019 12:32;Korn, Metallica, Gun’s n Roses, Marilyn manson, Rob zombie;0;0
10157361185413044_10157361307158044;24.06.2019 12:32;"Rammstein 
Five Finger Death Punch
Tool
Muse";3;0
10157361185413044_10157361307523044;24.06.2019 12:32;"Warbringer,Havock,Death Angel.hed p.e,
TheVandals,Guttermouth..voodoo glow skulls,";0;0
10157361185413044_10157361307713044;24.06.2019 12:32;INSANITY wär iz de äntlech mau na🤔;7;1
10157361185413044_10157361311588044;24.06.2019 12:32;Sandra Rüegsegger ärzte wäre ume mau öpis odr? 😎;0;1
10157361185413044_10157361311598044;24.06.2019 12:32;"five finger
slipknot
onkelz";0;2
10157361185413044_10157361311613044;24.06.2019 12:32;ARCHITECTS, Northlane, MONUMENTS, Heart Of A Coward, Wage War, After The Burial, August Burns Red, While She Sleeps, BETRAYING THE MARTYRS, Sleep Token;3;1
10157361185413044_10157361311738044;24.06.2019 12:32;As Sanity Fades;5;0
10157361185413044_10157361312193044;24.06.2019 12:32;Jester's Quest;2;0
10157361185413044_10157361312843044;24.06.2019 12:32;Broilers🤘;0;0
10157361185413044_10157361316578044;24.06.2019 12:32;Gojira, Jinjer, Soilwork, Lacuna Coil, The Agonist, Architects, Bad Wolves, FFDP, Cellar Darling, Carpenter Brut, Feared, Hatebreed, Hellyeah, Ensiferum;0;0
10157361185413044_10157361316583044;24.06.2019 12:32;Rammstein 🤘🏼🤘🏼;0;0
10157361185413044_10157361316613044;24.06.2019 12:32;Ghost, System of a Down, Avatar, Enter Shikari, Fever 333, Billy Talent, Anti Flag, Itchy, Donots, Die Ärzte, Airbourne, Nine Inch Nails, Hatebreed ❤️;2;1
10157361185413044_10157361316953044;24.06.2019 12:32;Awake The Dreamer;1;0
10157361185413044_10157361320618044;24.06.2019 12:33;Queensryche;0;0
10157361185413044_10157361320698044;24.06.2019 12:33;Traveller;0;0
10157361185413044_10157361320763044;24.06.2019 12:33;Korn / Caliban / Gojira /;1;0
10157361185413044_10157361320828044;24.06.2019 12:33;korn, rammstein, deftones, attila, i see stars, architects, drowning pool, system of a down,meshuggah, parkway drive, jinjer arch enemy;0;0
10157361185413044_10157361320953044;24.06.2019 12:33;"Tenacouius D 
Die Ärzte
Skillet
Disturbed 
J.B.O
Knorkator";2;0
10157361185413044_10157361324518044;24.06.2019 12:33;AVIANA;1;0
10157361185413044_10157361324813044;24.06.2019 12:33;FEVER 333;5;0
10157361185413044_10157361324858044;24.06.2019 12:33;Zsk,feine sahne fischfilet,wizo,slime, stiff little fingers , tv smith , talco, ska-p , chaos uk , fonduekotze, alarmsignal , turbobier;1;1
10157361185413044_10157361328573044;24.06.2019 12:33;I Prevail;3;0
10157361185413044_10157361328688044;24.06.2019 12:33;Avenged sevenfold;0;0
10157361185413044_10157361328693044;24.06.2019 12:33;"Hatebreed
Hellyeah";0;0
10157361185413044_10157361328778044;24.06.2019 12:33;DEFENDER;4;1
10157361185413044_10157361328793044;24.06.2019 12:33;Enter shikari;0;0
10157361185413044_10157361328918044;24.06.2019 12:33;Böhse onkelz. Korn.   Rammstein. TuXedoo wielander. Nightwish. Greenday;2;0
10157361185413044_10157361328938044;24.06.2019 12:33;Red Hot Chilli Pepper;0;0
10157361185413044_10157361328943044;24.06.2019 12:33;Robin Häfliger hahaha jooo 😂;0;0
10157361185413044_10157361336143044;24.06.2019 12:33;"RAMMSTEIN!!!!
und BREAKING BENJAMIN Biteeee 🙏🙏";6;0
10157361185413044_10157361336198044;24.06.2019 12:33;FFDP, InFlames, Helloween, ParkwayDrive, MachineHead, Tool, Alice in Chains, Billy Talent, Disturbed;2;0
10157361185413044_10157361336213044;24.06.2019 12:33;freiwild und five finger death punch 🤗;0;0
10157361185413044_10157361336233044;24.06.2019 12:33;Agregia!!!;0;0
10157361185413044_10157361336238044;24.06.2019 12:33;Psychopunch;0;0
10157361185413044_10157361336268044;24.06.2019 12:33;I prevail , green day;0;0
10157361185413044_10157361336438044;24.06.2019 12:34;"betontod
ärzte
amorphis
dream theater";2;0
10157361185413044_10157361336493044;24.06.2019 12:34;Parkeay drive 😍;0;0
10157361185413044_10157361336523044;24.06.2019 12:34;Knorkartor,Nine Inch Nails.....und Knöppel;0;0
10157361185413044_10157361336528044;24.06.2019 12:34;Wolfmother!;5;0
10157361185413044_10157361336538044;24.06.2019 12:34;"I Prevail
The Plot In You
For Today
Our Last Night
Architects";0;0
10157361185413044_10157361336598044;24.06.2019 12:34;Artefuckt;0;0
10157361185413044_10157361336813044;24.06.2019 12:34;Flogging Molly, Foo Fighters, Tenacious D, I Prevail;5;0
10157361185413044_10157361337493044;24.06.2019 12:34;Böhse Onkelz, Excelsis, Pretty Maids;1;0
10157361185413044_10157361341013044;24.06.2019 12:34;Rammstein rammstein rammstein;1;0
10157361185413044_10157361344638044;24.06.2019 12:34;Bad Religion;0;0
10157361185413044_10157361344773044;24.06.2019 12:34;Rammstein😜;1;0
10157361185413044_10157361344778044;24.06.2019 12:34;"Die Ärzte 
Black Stone Cherry
Nine Inch Nails
Anathema
Wolfmother
Green Day
Royal Blood
Rammstein
Disturbed
Matt Boroff
Stone Sour
Royal Republic";0;0
10157361185413044_10157361344783044;24.06.2019 12:34;Rammstein, Sum 41, marilyn manson , limp bizkit;1;2
10157361185413044_10157361348323044;24.06.2019 12:34;"Rammstein
Vale tudo
Terror
The Busters 😉
Floggin Molly
Tesa
Deeznuts
Talco
Und natürlich Rammstein!";15;2
10157361185413044_10157361348333044;24.06.2019 12:34;Catalyst;2;0
10157361185413044_10157361348478044;24.06.2019 12:34;Abandoned By Bears;1;0
10157361185413044_10157361352028044;24.06.2019 12:34;Iron Maiden, Rammstein, Frei Wild, Alestorm, Nightwish, In Extremo, Five Finger Death Punch, Slayer, Anthrax;1;0
10157361185413044_10157361352048044;24.06.2019 12:34;Justin bieber;0;1
10157361185413044_10157361352053044;24.06.2019 12:34;"Ramstein,böse onkelz,ärzte
Slioknot.";0;0
10157361185413044_10157361352163044;24.06.2019 12:35;"Rammstein
Volbeat
Billy Talent
Bury Tomorrow
Bring me the Horizon
Architects
Bullet for my Valentine";4;0
10157361185413044_10157361352283044;24.06.2019 12:35;Volbeat, In Flames, Children of Bodom, Alcest, Anathema, Alter Bridge, Parkway Drive, Five Finger Death Punch, Slash, Karnivool 🎸🎸🎸;0;0
10157361185413044_10157361352338044;24.06.2019 12:35;Why Everyone Left;1;0
10157361185413044_10157361352368044;24.06.2019 12:35;Gojira;0;0
10157361185413044_10157361356278044;24.06.2019 12:35;Volbeat;0;0
10157361185413044_10157361356318044;24.06.2019 12:35;Five finger death punch, avenged sevenfold;1;2
10157361185413044_10157361356363044;24.06.2019 12:35;"Gates of Ivory
The HU
Awolnation
Arch Enemy
ORDEN OGAN
Patty Gurdy
Stormseeker";0;0
10157361185413044_10157361356458044;24.06.2019 12:35;The Sunday Sadness;0;0
10157361185413044_10157361356488044;24.06.2019 12:35;architects, motionless in white, carnifex, attila, hollywood undead, traitors, as it is,;0;0
10157361185413044_10157361357038044;24.06.2019 12:35;"Foo Fighters
Ärzte
Broilers
Rise Against
Deftones
Korn";0;0
10157361185413044_10157361357053044;24.06.2019 12:35;"Kapitan korsakov
Tool
Ratm
Soad
Sleep
Deftones
Elder
Qotsa
Dax riggs
Neurosis
Metz
The devil and the almighty blues";0;0
10157361185413044_10157361357228044;24.06.2019 12:35;Vollbeat, ärzte, foofighters, Bring me the Horizon,bullet for my Valentine, blink 182;5;1
10157361185413044_10157361357298044;24.06.2019 12:35;Back Garden Light;0;0
10157361185413044_10157361357303044;24.06.2019 12:35;Steven Wilson;0;0
10157361185413044_10157361357313044;24.06.2019 12:35;"Gojira 
Stone Sour 
Skindred 
Avatar 
Ghost 
Hatebreed 
Korn 
Operation Blockhead";4;0
10157361185413044_10157361357373044;24.06.2019 12:35;Ambofro;1;0
10157361185413044_10157361357408044;24.06.2019 12:35;Shinedown, rammstein, die toten hosen, slipknot, ärzte, parkeay driver;0;0
10157361185413044_10157361361178044;24.06.2019 12:36;Rammstein / Tenacious D / Die Ärzte / Skindred / Korn / Billy Talent / Mudvayne / Marilyn Manson / System of a Down / Queens of the Stone Age / Five Finger Death Punch / Deftones / Foo Fighters / Zeal & Ardor / Staind / Hed PE / Limp Bizkit;2;0
10157361185413044_10157361361513044;24.06.2019 12:36;"System of a down
Disturbed 
Korn
Dragonforce
Floggin Molly
SLOP!";0;0
10157361185413044_10157361361838044;24.06.2019 12:36;Backed!;1;0
10157361185413044_10157361362063044;24.06.2019 12:36;Böhse onkelz;1;0
10157361185413044_10157361362228044;24.06.2019 12:36;Imminence;2;0
10157361185413044_10157361362428044;24.06.2019 12:36;Queens of the stone age, eisregen, system of a down, dimmu borgir;0;0
